id,title,price,currency,condition,date_created,permalink,thumbnail,city,state,seller_id,seller_name,is_car_dealer,year,km,brand,model,version,fuel,transmission,color,doors,engine
MLU1336043584,Hyundai Hb20 Comfort 1.0 - Arbeleche,15500,USD,used,2026-04-24T21:52:43.959Z,https://auto.mercadolibre.com.uy/MLU-1336043584-hyundai-hb20-comfort-10-arbeleche-_JM,http://http2.mlstatic.com/D_630044-MLU109951632184_042026-I.jpg,Carmelo,Colonia,78291696,ARBELECHE AUTOMOVILES,True,2025,18026 km,Hyundai,HB20,,Nafta,Manual,Azul,5,1000 cc
MLU1336065068,Nissan March 1.6 Advance Mt,10500,USD,used,2026-04-24T14:12:04.088Z,https://auto.mercadolibre.com.uy/MLU-1336065068-nissan-march-16-advance-mt-_JM,http://http2.mlstatic.com/D_810379-MLU110840890729_042026-I.jpg,Maldonado,Maldonado,53761852,BHAUTOMOVILES,True,2012,140000 km,Nissan,March,,Nafta,Manual,Plateado,5,1600 cc
MLU1336030704,Byd F0 1.0 Full,7000,USD,used,2026-04-24T21:51:41.249Z,https://auto.mercadolibre.com.uy/MLU-1336030704-byd-f0-10-full-_JM,http://http2.mlstatic.com/D_716752-MLU109951218944_042026-I.jpg,Mercedes,Soriano,38951908,GUSHMAN,False,2012,65000 km,BYD,F0,,Nafta,Manual,Rojo,5,1000 cc
MLU1336038514,Chevrolet Onix Joy Plus 1.0 2023 Impecable!,14800,USD,used,2026-04-24T13:12:44.378Z,https://auto.mercadolibre.com.uy/MLU-1336038514-chevrolet-onix-joy-plus-10-2023-impecable-_JM,http://http2.mlstatic.com/D_895575-MLU109937060120_042026-I.jpg,Florida,Florida,313726744,CHEVROLET FLORIDA,True,2023,40000 km,Chevrolet,Onix,,Nafta,Manual,Plateado,5,1000 cc
MLU1336064338,Chevrolet Onix Ls 1.2 2023 Impecable!,14500,USD,used,2026-04-24T12:26:52.387Z,https://auto.mercadolibre.com.uy/MLU-1336064338-chevrolet-onix-ls-12-2023-impecable-_JM,http://http2.mlstatic.com/D_952502-MLU109935859082_042026-I.jpg,Paysandú,Paysandú,33390116,CHEVROLET PAYSANDÚ,True,2023,69000 km,Chevrolet,Onix,,Nafta,Manual,Blanco,5,1200 cc
MLU1336068842,Peugeot 307 Xs 1.6 Hatch 2005 Muy Buen Estado!,7900,USD,used,2026-04-24T20:12:43.795Z,https://auto.mercadolibre.com.uy/MLU-1336068842-peugeot-307-xs-16-hatch-2005-muy-buen-estado-_JM,http://http2.mlstatic.com/D_862789-MLU109949369254_042026-I.jpg,Rosario,Colonia,82124805,AUTOMERCADO_ROSARI,True,2005,295685 km,Peugeot,307,,Nafta,Manual,Plateado,5,1600 cc
MLU1336106084,"La Más Económica Y La Más Rendidora, Completa Y Funcional",6300,USD,used,2026-04-24T18:02:05.002Z,https://auto.mercadolibre.com.uy/MLU-1336106084-la-mas-economica-y-la-mas-rendidora-completa-y-funcional-_JM,http://http2.mlstatic.com/D_758206-MLU110848894527_042026-I.jpg,Paysandú,Paysandú,1173850002,GARCIAHECTOR20220805133436,False,1996,320000 km,Volkswagen,Parati,,Diésel,Manual,Rojo,5,1800 cc
MLU1336029814,Volkswagen Amarok Highline 4x4 At,37500,USD,used,2026-04-24T20:23:02.365Z,https://auto.mercadolibre.com.uy/MLU-1336029814-volkswagen-amarok-highline-4x4-at-_JM,http://http2.mlstatic.com/D_883476-MLU110852912941_042026-I.jpg,Salto,Salto,188917387,OLIVERA AUTOMOTORES,True,2022,113768 km,Volkswagen,Amarok,,Diésel,Automática,Blanco,4,2000 cc
MLU1336064198,Chevrolet Onix Plus 1.0 Lt Mt,17500,USD,used,2026-04-24T11:55:30.417Z,https://auto.mercadolibre.com.uy/MLU-1336064198-chevrolet-onix-plus-10-lt-mt-_JM,http://http2.mlstatic.com/D_759709-MLU110834121711_042026-I.jpg,Trinidad,Flores,738705032,CHEVROLET TRINIDAD,True,2024,24829 km,Chevrolet,Onix,,Nafta,Manual,Gris,5,
MLU1336107822,Volkswagen T-cross 1.0 Tsi Highline At,31800,USD,used,2026-04-24T20:32:14.861Z,https://auto.mercadolibre.com.uy/MLU-1336107822-volkswagen-t-cross-10-tsi-highline-at-_JM,http://http2.mlstatic.com/D_715273-MLU109949626092_042026-I.jpg,Mercedes,Soriano,25717398,NETC,False,2025,11000 km,Volkswagen,T-Cross,,Nafta,Automática,Plateado,5,1000 cc
MLU1336108170,Chevrolet S10 Lt 2022 Impecable!,32900,USD,used,2026-04-24T21:02:40.802Z,https://auto.mercadolibre.com.uy/MLU-1336108170-chevrolet-s10-lt-2022-impecable-_JM,http://http2.mlstatic.com/D_904295-MLU110854559571_042026-I.jpg,Paysandú,Paysandú,33390116,CHEVROLET PAYSANDÚ,True,2022,177600 km,Chevrolet,S10,,Diésel,Manual,Gris oscuro,4,
MLU1336064464,Kia Rio Ex 1.4 2015 Buen Estado!,11900,USD,used,2026-04-24T12:53:27.468Z,https://auto.mercadolibre.com.uy/MLU-1336064464-kia-rio-ex-14-2015-buen-estado-_JM,http://http2.mlstatic.com/D_644669-MLU110839974699_042026-I.jpg,Florida,Florida,313726744,CHEVROLET FLORIDA,True,2015,117000 km,Kia,Rio,,Nafta,Manual,Gris oscuro,5,1400 cc
MLU1336068742,Peugeot 2008 Allure 1.6 Vti,16500,USD,used,2026-04-24T20:05:34.891Z,https://auto.mercadolibre.com.uy/MLU-1336068742-peugeot-2008-allure-16-vti-_JM,http://http2.mlstatic.com/D_731534-MLU110852348553_042026-I.jpg,Maldonado,Maldonado,188917387,OLIVERA AUTOMOTORES,True,2022,60000 km,Peugeot,2008,,Nafta,Manual,Gris,5,
MLU1336038946,Soueast S06 1.5t Luxury I-dm Hibrido Enchufable,36990,USD,new,2026-04-24T14:10:49.703Z,https://auto.mercadolibre.com.uy/MLU-1336038946-soueast-s06-15t-luxury-i-dm-hibrido-enchufable-_JM,http://http2.mlstatic.com/D_828131-MLU110840799007_042026-I.jpg,Punta del Este,Maldonado,153531203,AMAYAPUNTA,True,2026,0 km,Soueast,S06,,Híbrido,Automática secuencial,Negro,5,
MLU1336038292,Honda Cr-v Exl 1.5t Cvt Awd,29900,USD,used,2026-04-24T12:30:25.655Z,https://auto.mercadolibre.com.uy/MLU-1336038292-honda-cr-v-exl-15t-cvt-awd-_JM,http://http2.mlstatic.com/D_972680-MLU109934572380_042026-I.jpg,Carmelo,Colonia,3351443776,JS20260421104107,False,2017,130000 km,Honda,CR-V,,Nafta/GNC,Automática secuencial,Blanco,5,1500 cc
MLU1336103082,Volkswagen Up! 1.0 Move Up! 75cv,11990,USD,used,2026-04-24T10:43:46.158Z,https://auto.mercadolibre.com.uy/MLU-1336103082-volkswagen-up-10-move-up-75cv-_JM,http://http2.mlstatic.com/D_622707-MLU110834967183_042026-I.jpg,Constitución,Salto,1355513205,CARBALLOEDUARDO20230418162154,False,2020,130000 km,Volkswagen,Up!,,Nafta,Manual,Gris,3,1000 cc
MLU1336028200,Chevrolet Joy 1.0 Joy Hb 78cv,526000,UYU,used,2026-04-24T18:06:02.386Z,https://auto.mercadolibre.com.uy/MLU-1336028200-chevrolet-joy-10-joy-hb-78cv-_JM,http://http2.mlstatic.com/D_935954-MLU109944512920_042026-I.jpg,Mercedes,Soriano,436259173,VIEU9013142,False,2021,64000 km,Chevrolet,Joy,,Nafta,Manual,Gris,5,1000 cc
MLU1336066604,Chevrolet Aveo G3 1.6 Lt,8900,USD,used,2026-04-24T16:22:54.604Z,https://auto.mercadolibre.com.uy/MLU-1336066604-chevrolet-aveo-g3-16-lt-_JM,http://http2.mlstatic.com/D_674365-MLU109942906312_042026-I.jpg,Treinta y Tres,Treinta y Tres,1038910273,MIAG7023533,False,2013,227000 km,Chevrolet,Aveo G3,,Nafta,Manual,Gris,4,1600 cc
MLU1336108364,Suzuki Celerio 1.0 Gl 5p,11300,USD,used,2026-04-24T21:25:11.309Z,https://auto.mercadolibre.com.uy/MLU-1336108364-suzuki-celerio-10-gl-5p-_JM,http://http2.mlstatic.com/D_636766-MLU110852961473_042026-I.jpg,Juan Lacaze,Colonia,184011899,HUELMOANDREA,False,2021,100000 km,Suzuki,Celerio,,Nafta,Manual,Gris,5,1000 cc
MLU1336105850,Renault Logan 1.6 Authentique 85cv,7900,USD,used,2026-04-24T17:28:03.244Z,https://auto.mercadolibre.com.uy/MLU-1336105850-renault-logan-16-authentique-85cv-_JM,http://http2.mlstatic.com/D_638991-MLU110846955191_042026-I.jpg,Punta del Este,Maldonado,179782129,GVILLASUSO PUNTA,True,2016,179000 km,Renault,Logan,,Nafta,Manual,Blanco,4,1600 cc
MLU1336030166,Lynk & Co 09 2.0t 2026 0km - Bono Especial U$s 5.000,64990,USD,new,2026-04-24T20:52:45.533Z,https://auto.mercadolibre.com.uy/MLU-1336030166-lynk-co-09-20t-2026-0km-bono-especial-us-5000-_JM,http://http2.mlstatic.com/D_722028-MLU110854395015_042026-I.jpg,Minas,Lavalleja,1394729837,MINAS AUTOMOVILES.,True,2026,0 km,lynk & co,09,,Nafta,Automática,Negro,5,2000 cc
MLU1336106918,Hyundai I10 1.1 Gls Mt,7800,USD,used,2026-04-24T19:19:00.334Z,https://auto.mercadolibre.com.uy/MLU-1336106918-hyundai-i10-11-gls-mt-_JM,http://http2.mlstatic.com/D_648969-MLU109942919568_042026-I.jpg,Young,Río Negro,159897305,ACED4063246,False,2013,114450 km,Hyundai,i10,,Nafta,Manual,Blanco,5,1100 cc
MLU1336030166,Lynk & Co 09 2.0t 2026 0km - Bono Especial U$s 5.000,64990,USD,new,2026-04-24T20:52:45.533Z,https://auto.mercadolibre.com.uy/MLU-1336030166-lynk-co-09-20t-2026-0km-bono-especial-us-5000-_JM,http://http2.mlstatic.com/D_722028-MLU110854395015_042026-I.jpg,Minas,Lavalleja,1394729837,MINAS AUTOMOVILES.,True,2026,0 km,lynk & co,09,,Nafta,Automática,Negro,5,2000 cc
MLU1336106918,Hyundai I10 1.1 Gls Mt,7800,USD,used,2026-04-24T19:19:00.334Z,https://auto.mercadolibre.com.uy/MLU-1336106918-hyundai-i10-11-gls-mt-_JM,http://http2.mlstatic.com/D_648969-MLU109942919568_042026-I.jpg,Young,Río Negro,159897305,ACED4063246,False,2013,114450 km,Hyundai,i10,,Nafta,Manual,Blanco,5,1100 cc
MLU1336068274,Volkswagen Saveiro 1.6 Gp Cd Trendline 101cv,15000,USD,used,2026-04-24T19:27:18.052Z,https://auto.mercadolibre.com.uy/MLU-1336068274-volkswagen-saveiro-16-gp-cd-trendline-101cv-_JM,http://http2.mlstatic.com/D_743875-MLU110851292511_042026-I.jpg,Mercedes,Soriano,279203985,LECO8135802,False,2020,118300 km,Volkswagen,Saveiro,,Nafta,Manual,Blanco,2,1600 cc
MLU1336029742,Full,15900,USD,used,2026-04-24T20:18:15.801Z,https://auto.mercadolibre.com.uy/MLU-1336029742-full-_JM,http://http2.mlstatic.com/D_696884-MLU110853028663_042026-I.jpg,Rocha,Rocha,225129092,ANGELDANIEL_R,False,2024,500 km,Fiat,Fiorino endurance 1.4,,Nafta,Manual,Blanco,2,1400 cc
MLU1336066700,Ram Rampage 2.0 Gme R/t At9 4x4,49900,USD,used,2026-04-24T16:33:38.842Z,https://auto.mercadolibre.com.uy/MLU-1336066700-ram-rampage-20-gme-rt-at9-4x4-_JM,http://http2.mlstatic.com/D_723790-MLU110846968029_042026-I.jpg,Maldonado,Maldonado,3319109698,DH20260406142747,False,2025,12000 km,RAM,Rampage,,Nafta,Automática,Blanco,4,2000 cc
MLU1336038142,Mitsubishi L200 2.5 Did Cab Doble 4x4,19500,USD,used,2026-04-24T11:47:19.688Z,https://auto.mercadolibre.com.uy/MLU-1336038142-mitsubishi-l200-25-did-cab-doble-4x4-_JM,http://http2.mlstatic.com/D_771552-MLU110834093021_042026-I.jpg,La Capuera,Maldonado,173809045,DOLE8180023,False,2007,404000 km,Mitsubishi,L200,,Diésel,Manual,Plateado,4,2500 cc
MLU1336042632,Peugeot 207 1.4 Compact One Line 5p,7500,USD,used,2026-04-24T20:18:43.056Z,https://auto.mercadolibre.com.uy/MLU-1336042632-peugeot-207-14-compact-one-line-5p-_JM,http://http2.mlstatic.com/D_656569-MLU110852940893_042026-I.jpg,Durazno,Durazno,454230549,FECR9301640,False,2012,120000 km,Peugeot,207,,Nafta,Manual,Blanco,5,1400 cc
MLU1336043562,Chevrolet Agile 1.4 Ls Aa+da+mp3,8300,USD,used,2026-04-24T21:50:04.166Z,https://auto.mercadolibre.com.uy/MLU-1336043562-chevrolet-agile-14-ls-aadamp3-_JM,http://http2.mlstatic.com/D_849972-MLU109951157448_042026-I.jpg,Florida,Florida,276949801,PAMA771187,False,2012,142000 km,Chevrolet,Agile,,Nafta,Manual,Gris,5,1400 cc
MLU1336043338,Chevrolet Onix 1.0 Joy 78cv,13500,USD,used,2026-04-24T21:18:37.183Z,https://auto.mercadolibre.com.uy/MLU-1336043338-chevrolet-onix-10-joy-78cv-_JM,http://http2.mlstatic.com/D_821932-MLU109949549720_042026-I.jpg,Mercedes,Soriano,49711296,NACHO BANGREC,False,2022,34389 km,Chevrolet,Onix,,Nafta,Manual,Blanco,5,1000 cc
MLU1336105264,Fiat Uno 1.4 Way L,10000,USD,used,2026-04-24T16:06:12.458Z,https://auto.mercadolibre.com.uy/MLU-1336105264-fiat-uno-14-way-l-_JM,http://http2.mlstatic.com/D_681339-MLU110844135283_042026-I.jpg,Chuy,Rocha,84576022,MRTHGUERRERO33,False,2016,18000 km,Fiat,Uno,,Nafta,Manual,Gris,5,1400 cc
MLU1336027378,Volkswagen Saveiro 1.6 Cross Gp Cd 101cv,16000,USD,used,2026-04-24T16:17:35.094Z,https://auto.mercadolibre.com.uy/MLU-1336027378-volkswagen-saveiro-16-cross-gp-cd-101cv-_JM,http://http2.mlstatic.com/D_958611-MLU110843333587_042026-I.jpg,Dolores,Soriano,263028181,VISE4994080,False,2016,117000 km,Volkswagen,Saveiro,,Nafta,Manual,Gris,2,1600 cc
MLU1336027300,Hyundai Hb20 1.6 Premium 5p,17500,USD,used,2026-04-24T16:07:54.5Z,https://auto.mercadolibre.com.uy/MLU-1336027300-hyundai-hb20-16-premium-5p-_JM,http://http2.mlstatic.com/D_937495-MLU109940389258_042026-I.jpg,Colonia del Sacramento,Colonia,1138628189,VILLALBAJUAN20220607180549,False,2024,40000 km,Hyundai,HB20,,Nafta,Manual,Gris,5,1600 cc
MLU1336040672,Hyundai Hb20 1.0 Comfort Mt,14490,USD,used,2026-04-24T16:59:44.041Z,https://auto.mercadolibre.com.uy/MLU-1336040672-hyundai-hb20-10-comfort-mt-_JM,http://http2.mlstatic.com/D_912452-MLU109943063752_042026-I.jpg,Maldonado,Maldonado,57137521,AALAN92,False,2021,53000 km,Hyundai,HB20,,Nafta,Manual,Plateado,5,1000 cc
MLU1336029480,Chevrolet Spark 1.0 Año 2013,6400,USD,used,2026-04-24T19:58:25.542Z,https://auto.mercadolibre.com.uy/MLU-1336029480-chevrolet-spark-10-ano-2013-_JM,http://http2.mlstatic.com/D_795587-MLU109947510412_042026-I.jpg,Paysandú,Paysandú,220263177,COLOMBINOANDREA,False,2013,107000 km,Chevrolet,Spark,,Nafta,,Rojo,5,
MLU1336029114,Nissan Versa 1.6 Sense At,9500,USD,used,2026-04-24T19:29:40.993Z,https://auto.mercadolibre.com.uy/MLU-1336029114-nissan-versa-16-sense-at-_JM,http://http2.mlstatic.com/D_764189-MLU110850110085_042026-I.jpg,Punta del Este,Maldonado,68963589,EDUARDOC2014,False,2012,155000 km,Nissan,Versa,,Nafta,Automática,Azul,4,1600 cc
MLU1336069408,Hyundai Accent 1.4 Cvvt Gl Full Sedan,13800,USD,used,2026-04-24T21:00:28.937Z,https://auto.mercadolibre.com.uy/MLU-1336069408-hyundai-accent-14-cvvt-gl-full-sedan-_JM,http://http2.mlstatic.com/D_978989-MLU110852983487_042026-I.jpg,Trinidad,Flores,1220289371,BRAVOFERNANDO20221018165051,False,2015,136000 km,Hyundai,Accent,,Nafta,Manual,Blanco,4,1400 cc
MLU1336030838,"Grand I10 Full, A/a, Abs , Airbag, Alarma Y Bloqueo",11200,USD,used,2026-04-24T22:15:03.81Z,https://auto.mercadolibre.com.uy/MLU-1336030838-grand-i10-full-aa-abs-airbag-alarma-y-bloqueo-_JM,http://http2.mlstatic.com/D_635260-MLU110856416039_042026-I.jpg,Nueva Helvecia,Colonia,115090609,VIERAADOLFO24,False,2014,122000 km,Hyundai,Grand i10,,Nafta,Manual,Blanco,5,
MLU1336041172,Renault Clio Mío 1.2 16v,9600,USD,used,2026-04-24T18:11:31.345Z,https://auto.mercadolibre.com.uy/MLU-1336041172-renault-clio-mio-12-16v-_JM,http://http2.mlstatic.com/D_802750-MLU110849817645_042026-I.jpg,Durazno,Durazno,1072372149,NAHULUCHO2667898,False,2015,70000 km,Renault,Clio,,Nafta,Manual,Blanco,5,
MLU1336040128,Chery Tiggo 2 Pro 1.5 Comfort Mt,14450,USD,used,2026-04-24T15:55:37.138Z,https://auto.mercadolibre.com.uy/MLU-1336040128-chery-tiggo-2-pro-15-comfort-mt-_JM,http://http2.mlstatic.com/D_902342-MLU110843951183_042026-I.jpg,Mercedes,Soriano,145357923,ADFE5634690,False,2025,12200 km,Chery,Tiggo 2 Pro,,Nafta,Manual,Plateado,5,1500 cc
MLU1336067872,Toyota Hilux 2.8 Tdi Cd Srv 4x4 At,60900,USD,used,2026-04-24T18:52:18.655Z,https://auto.mercadolibre.com.uy/MLU-1336067872-toyota-hilux-28-tdi-cd-srv-4x4-at-_JM,http://http2.mlstatic.com/D_803135-MLU109945803982_042026-I.jpg,La Barra,Maldonado,139789252,GARAGE_81,False,2023,41000 km,Toyota,Hilux,,Diésel,Automática,Plateado,4,2800 cc
MLU1336103626,Mitsubishi Colt Gl 1.3 Con Direccion,5500,USD,used,2026-04-24T13:32:42.839Z,https://auto.mercadolibre.com.uy/MLU-1336103626-mitsubishi-colt-gl-13-con-direccion-_JM,http://http2.mlstatic.com/D_784675-MLU109556771252_042026-I.jpg,Maldonado,Maldonado,321936350,DEHE5577813,False,1998,300000 km,Mitsubishi,Colt,,Nafta,Manual,Rojo,3,
MLU1336105910,Honda Hrv 1.8 4wd,20000,USD,used,2026-04-24T17:35:24.605Z,https://auto.mercadolibre.com.uy/MLU-1336105910-honda-hrv-18-4wd-_JM,http://http2.mlstatic.com/D_768174-MLU109951948858_042026-I.jpg,Maldonado,Maldonado,84855011,TIBURON9992,False,2016,133000 km,Honda,HR-V,,Nafta,Automática,Blanco,5,1800 cc
MLU1336030698,Toyota Corolla Cross 1.8 Seg Hybrid E-cvt,39500,USD,used,2026-04-24T21:50:11.626Z,https://auto.mercadolibre.com.uy/MLU-1336030698-toyota-corolla-cross-18-seg-hybrid-e-cvt-_JM,http://http2.mlstatic.com/D_831728-MLU110854861149_042026-I.jpg,Rosario,Colonia,149663551,NELSONCRUSICH,False,2024,25000 km,Toyota,Corolla Cross,,Híbrido,Automática,Gris,5,1800 cc
MLU1336070306,Gwm Deer 2.2,8200,USD,used,2026-04-24T23:05:32.944Z,https://auto.mercadolibre.com.uy/MLU-1336070306-gwm-deer-22-_JM,http://http2.mlstatic.com/D_806012-MLU110856634917_042026-I.jpg,San Javier,Río Negro,236809000,WAL2111,False,2011,245000 km,GWM,Deer,,Nafta,Manual,Beige,4,2200 cc
MLU1336039216,Nissan Kicks 1.6 Exclusive Cvt,17200,USD,used,2026-04-24T14:42:40.46Z,https://auto.mercadolibre.com.uy/MLU-1336039216-nissan-kicks-16-exclusive-cvt-_JM,http://http2.mlstatic.com/D_894874-MLU110751394615_042026-I.jpg,Florida,Florida,145408880,VALENORT.,False,2019,150000 km,Nissan,Kicks,,Nafta,Automática,Rojo,5,1600 cc
MLU1336103906,Fiat Toro 1.3 Volcano At6 Fwd,30900,USD,used,2026-04-24T14:09:15.221Z,https://auto.mercadolibre.com.uy/MLU-1336103906-fiat-toro-13-volcano-at6-fwd-_JM,http://http2.mlstatic.com/D_686534-MLU110841719669_042026-I.jpg,Durazno,Durazno,229689748,RODRIGOGOYEN,False,2025,9300 km,Fiat,Toro,,Nafta,Automática,Blanco,4,1300 cc
MLU1336069536,Volkswagen Escarabajo 1987 Motor 1.6 Un Carburador,5900,USD,used,2026-04-24T21:13:49.487Z,https://auto.mercadolibre.com.uy/MLU-1336069536-volkswagen-escarabajo-1987-motor-16-un-carburador-_JM,http://http2.mlstatic.com/D_682861-MLU109949545244_042026-I.jpg,Nueva Palmira,Colonia,67769925,EL RAFACVU,False,2001,49000 km,Volkswagen,Escarabajo/Fusca,,Nafta,,Blanco,2,
MLU1336069018,Mitsubishi Space Wagon 2.0 Glx,4500,USD,used,2026-04-24T20:26:23.016Z,https://auto.mercadolibre.com.uy/MLU-1336069018-mitsubishi-space-wagon-20-glx-_JM,http://http2.mlstatic.com/D_969185-MLU110854075955_042026-I.jpg,Mercedes,Soriano,326415895,RAVA9459530,False,1995,1111 km,Mitsubishi,Space Wagon,,Nafta,Automática,Azul,5,2000 cc
MLU1336031008,Fiat Strada Working Año 2014,12500,USD,used,2026-04-24T22:39:14.144Z,https://auto.mercadolibre.com.uy/MLU-1336031008-fiat-strada-working-ano-2014-_JM,http://http2.mlstatic.com/D_752078-MLU110854938073_042026-I.jpg,Tacuarembó,Tacuarembó,428916232,HEDI2156620,False,2014,169000 km,Fiat,Working,,Nafta,Automática,Gris,3,
MLU1336103770,Hyundai Tucson 2.0 Premium,19500,USD,used,2026-04-24T13:50:46.601Z,https://auto.mercadolibre.com.uy/MLU-1336103770-hyundai-tucson-20-premium-_JM,http://http2.mlstatic.com/D_925849-MLU110840882445_042026-I.jpg,Tacuarembó,Tacuarembó,41368954,EDUNUNEZ2007,False,2016,100000 km,Hyundai,Tucson,,Nafta,Automática,Blanco,5,2000 cc
MLU1336064052,Kia K3 Automática,20900,USD,used,2026-04-24T09:52:10.433Z,https://auto.mercadolibre.com.uy/MLU-1336064052-kia-k3-automatica-_JM,http://http2.mlstatic.com/D_962211-MLU109929600956_042026-I.jpg,Punta del Este,Maldonado,461865926,ENGU8517915,False,2024,80000 km,Kia,K3,,Nafta,Automática,Blanco,4,
MLU1336027606,Nissan Versa 1.6 Exclusive At,13500,USD,used,2026-04-24T16:43:29.759Z,https://auto.mercadolibre.com.uy/MLU-1336027606-nissan-versa-16-exclusive-at-_JM,http://http2.mlstatic.com/D_759093-MLU110696548433_042026-I.jpg,Mercedes,Soriano,347163772,ROYE2454477,False,2019,126000 km,Nissan,Versa,,Nafta,Automática,Blanco,4,1600 cc
MLU1336029820,Se Vende Renault Twingo Año 1996 En Muy Buenas Condiciones,4500,USD,used,2026-04-24T20:23:33.67Z,https://auto.mercadolibre.com.uy/MLU-1336029820-se-vende-renault-twingo-ano-1996-en-muy-buenas-condiciones-_JM,http://http2.mlstatic.com/D_889770-MLU109947520904_042026-I.jpg,Colonia del Sacramento,Colonia,138905457,GERONIMOOLMANDOSILVA,False,1996,248000 km,Renault,Twingo,,Nafta,Manual,Verde,5,
MLU1336068964,Honda Wr-v 1.5 Ex Aut,18200,USD,used,2026-04-24T20:22:30.143Z,https://auto.mercadolibre.com.uy/MLU-1336068964-honda-wr-v-15-ex-aut-_JM,http://http2.mlstatic.com/D_723853-MLU109947488694_042026-I.jpg,Durazno,Durazno,88023951,CARLOSKUSTER,False,2021,85000 km,Honda,WR-V,,Nafta,Automática,Azul,5,1500 cc
MLU1336106206,Renault Clio 1.4 Rsi,95000,UYU,used,2026-04-24T18:14:19.892Z,https://auto.mercadolibre.com.uy/MLU-1336106206-renault-clio-14-rsi-_JM,http://http2.mlstatic.com/D_867354-MLU110849612655_042026-I.jpg,Maldonado,Maldonado,1203333940,ARTEAGADIOSMEL20220922153343,False,1995,250000 km,Renault,Clio,,Nafta,Manual,Blanco,3,1400 cc
MLU1336029482,Mitsubishi L200 3.2 Cab Doble 4wd Cr 165cv At,12000,USD,used,2026-04-24T19:58:33.884Z,https://auto.mercadolibre.com.uy/MLU-1336029482-mitsubishi-l200-32-cab-doble-4wd-cr-165cv-at-_JM,http://http2.mlstatic.com/D_668118-MLU110851336373_042026-I.jpg,Punta del Este,Maldonado,191607971,EZEQUIELMARTINCIC,False,2011,210000 km,Mitsubishi,L200,,Nafta,Automática,Negro,4,3200 cc
MLU1336103080,Nissan Frontier Np300 4x4 Diesel 3.0,15000,USD,used,2026-04-24T10:43:36.558Z,https://auto.mercadolibre.com.uy/MLU-1336103080-nissan-frontier-np300-4x4-diesel-30-_JM,http://http2.mlstatic.com/D_927148-MLU110833068501_042026-I.jpg,Maldonado,Maldonado,33825827,PABLOPUNTA2010,False,2006,300000 km,Nissan,Frontier,,Diésel,Manual,Gris,4,
MLU1336071062,Volkswagen Taos 1.4 Tsi 250 At Highline,28900,USD,used,2026-04-25T02:27:24.022Z,https://auto.mercadolibre.com.uy/MLU-1336071062-volkswagen-taos-14-tsi-250-at-highline-_JM,http://http2.mlstatic.com/D_967934-MLU110859443623_042026-I.jpg,Paysandú,Paysandú,419048181,JPAUTOMVILES,True,2022,136000 km,Volkswagen,Taos,,Nafta,Automática,Blanco,5,1400 cc
MLU1336071040,Suzuki Swift 1.2 Gl 5p,17500,USD,used,2026-04-25T02:17:19.986Z,https://auto.mercadolibre.com.uy/MLU-1336071040-suzuki-swift-12-gl-5p-_JM,http://http2.mlstatic.com/D_852552-MLU109955666784_042026-I.jpg,Paysandú,Paysandú,419048181,JPAUTOMVILES,True,2023,56000 km,Suzuki,Swift,,Nafta,Manual,Rojo,5,1200 cc
MLU1336071006,Ram Rampage 2.0 Gme Rebel At9 4x4,48490,USD,new,2026-04-25T02:09:28.768Z,https://auto.mercadolibre.com.uy/MLU-1336071006-ram-rampage-20-gme-rebel-at9-4x4-_JM,http://http2.mlstatic.com/D_999218-MLU110860507333_042026-I.jpg,Paysandú,Paysandú,419048181,JPAUTOMVILES,True,2026,0 km,RAM,Rampage,,Nafta,Automática,Gris,4,2000 cc
MLU1336109302,Fiat Mobi 1.0 Easy,10900,USD,used,2026-04-25T00:26:47.46Z,https://auto.mercadolibre.com.uy/MLU-1336109302-fiat-mobi-10-easy-_JM,http://http2.mlstatic.com/D_724519-MLU109954306686_042026-I.jpg,Rivera,Rivera,110300095,RENATOCONTI AUTOMOVILES,True,2018,58000 km,Fiat,Mobi,,Nafta,Manual,Gris,5,1000 cc
MLU1336109964,Fiat Strada 1.4 Working Ce,12400,USD,used,2026-04-25T03:30:07.58Z,https://auto.mercadolibre.com.uy/MLU-1336109964-fiat-strada-14-working-ce-_JM,http://http2.mlstatic.com/D_692701-MLU109958634058_042026-I.jpg,Juan Lacaze,Colonia,148018834,FAAL9290976,False,2017,150000 km,Fiat,Strada,,Nafta,Manual,Blanco,3,1400 cc
MLU1336109566,Peugeot 206 1.4 Allure 75cv,6000,USD,used,2026-04-25T01:33:37.448Z,https://auto.mercadolibre.com.uy/MLU-1336109566-peugeot-206-14-allure-75cv-_JM,http://http2.mlstatic.com/D_874653-MLU109954297234_042026-I.jpg,Pinares,Maldonado,15207913,RAAEM,False,2008,200000 km,Peugeot,206,,Nafta,Manual,Gris,5,1400 cc
MLU1336110126,Peugeot 208 1.6 Allure,18000,USD,used,2026-04-25T04:05:29.616Z,https://auto.mercadolibre.com.uy/MLU-1336110126-peugeot-208-16-allure-_JM,http://http2.mlstatic.com/D_697609-MLU110866495911_042026-I.jpg,Maldonado,Maldonado,15913617,BARREIROMIG2011,False,2024,42000 km,Peugeot,208,,Nafta,Manual,Blanco,5,1600 cc
